Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,55.064529,56.605801,54.432617,54.826622,54.826622,163268611
2020-01-03,54.818447,55.255424,51.538403,54.742420,54.742420,209518687
2020-01-04,54.746078,54.989414,54.116741,54.865559,54.865559,136554062
2020-01-05,54.864040,55.361572,54.305183,54.384300,54.384300,144742740
2020-01-06,54.377953,53.926842,51.344975,53.839191,53.839191,161300011
2020-01-07,53.835468,56.973583,54.117397,56.872402,56.872402,200407482
2020-01-08,56.860165,59.442509,56.327900,57.199272,57.199272,224217596
2020-01-09,57.216499,58.154720,56.428616,56.692451,56.692451,173018632
2020-01-10,56.686954,56.726448,53.671658,56.726448,56.726448,199457000
2020-01-11,56.696144,57.500347,56.179977,56.235218,56.235218,178560696
2020-01-12,56.205303,56.213360,54.903976,56.161469,56.161469,157008440
2020-01-13,56.142807,56.839645,56.020882,56.468052,56.468052,155886030
2020-01-14,56.445438,53.505421,49.054958,53.193607,53.193607,270203894
2020-01-15,53.179024,53.480602,52.079357,52.980652,52.980652,241248086
2020-01-16,53.013569,53.813534,52.387875,53.067291,53.067291,190484758
2020-01-17,53.075954,52.454178,50.809921,52.283875,52.283875,212976627
2020-01-18,52.273186,51.390892,50.336720,50.995209,50.995209,184401955
2020-01-19,50.987434,54.886333,51.626568,52.142620,52.142620,204931142
2020-01-20,52.132957,52.331043,51.223358,51.804790,51.804790,158103729
2020-01-21,51.812859,51.596066,50.351582,51.538250,51.538250,142002482
2020-01-22,51.528324,52.247765,51.319351,51.581566,51.581566,134289888
2020-01-23,51.580223,53.322433,51.149033,51.596333,51.596333,158171661
2020-01-24,51.590511,52.220821,50.700893,51.796215,51.796215,149633462
2020-01-25,51.763622,52.444485,51.438595,51.882710,51.882710,121818279
2020-01-26,51.861397,51.181282,49.533806,51.148132,51.148132,131949437
2020-01-27,51.150982,52.522552,50.296986,52.125271,52.125271,167596029
2020-01-28,52.141098,53.062160,50.509899,53.062160,53.062160,195037035
2020-01-29,53.055813,53.735580,52.953159,53.222572,53.222572,175278714
2020-01-30,53.219074,51.725060,49.980366,51.486107,51.486107,175313820
2020-01-31,51.482422,52.851337,51.236496,51.901199,51.901199,163368456
2020-02-01,51.878044,51.391739,50.705280,51.138855,51.138855,141134096
2020-02-02,51.122223,50.201046,48.870449,49.541340,49.541340,163482873
2020-02-03,49.543026,50.248169,48.711617,48.948032,48.948032,162926744
2020-02-04,48.944454,49.306400,48.152088,48.512199,48.512199,157955554
2020-02-05,48.525162,47.501778,44.869476,47.071503,47.071503,172462511
2020-02-06,47.093029,46.268539,44.927284,45.822002,45.822002,177211014
2020-02-07,45.804111,44.156109,43.668007,43.982025,43.982025,155000799
2020-02-08,43.969128,44.261272,43.374683,44.209156,44.209156,157618606
2020-02-09,44.203671,44.314896,43.094120,44.259064,44.259064,156654601
2020-02-10,44.254192,45.479790,43.774364,44.096691,44.096691,176208269
